Date,Price,Market_Index,Interest_Rate,Economic_Indicator
2023-03-15,2.3257951140586055,-0.9271838545667874,-0.8516912196775773,0.12654494225899143
2023-03-16,-0.15404917040935362,-0.898794046299167,-0.02777384944830939,0.13510075451353687
2023-03-17,1.160951252187613,-0.8660254037844386,0.19203272446965364,0.1631655753062721
2023-03-18,0.38770015248356937,-0.8290375725550421,-0.016347374047046555,0.2724267543267425
2023-03-19,-0.192976961384531,-0.7880107536067218,-1.0337210500199383,0.13525027566730458
2023-03-20,-0.349690116317194,-0.7431448254773946,-0.044560019756394204,0.48515122511470415
2023-03-21,-1.6900741082552355,-0.6946583704589976,-0.6522347502524266,0.05807853955609921
2023-03-22,-1.0418867514876313,-0.6427876096865396,0.33483627441501923,0.20262567116772817
2023-03-23,-0.9135567468344336,-0.5877852522924734,0.18329912304842413,0.155053788345165
2023-03-24,-0.43009676836578803,-0.5299192642332058,-0.4699398931636776,0.5353955768707466
2023-03-25,-1.41817889987337,-0.4694715627858908,-0.25693345866834677,0.28831095530231493
2023-03-26,-1.4663598340369013,-0.40673664307580015,-0.5296067609444758,0.458368907893727
2023-03-27,-1.132929329361145,-0.3420201433256686,-0.03133954863658594,-0.04211207460739441
2023-03-28,-0.16858859210375388,-0.2756373558169998,0.47757116025061913,0.3114100531738518
2023-03-29,-0.14119494975510516,-0.20791169081775987,-0.49286302316777186,0.43892615912468746
2023-03-30,-0.19835338803512548,-0.13917310096006588,0.2520232577589222,0.28045679785508487
2023-03-31,0.7308103349211625,-0.06975647374412476,-0.2651288091862204,0.4800960750130703
2023-04-01,0.9485387746740188,-2.4492935982947064e-16,-0.3964364161311721,0.16654230997992558
2023-04-02,1.8101458769019643,0.06975647374412515,-0.053515179977278914,0.554869488037116
2023-04-03,1.3824467392129207,0.13917310096006452,-0.517621161209687,0.7357796247238502
2023-04-04,1.941739431286061,0.2079116908177585,-0.276824652673591,0.2064322879120682
2023-04-05,2.23023557438871,0.27563735581699933,-0.5989389462944242,0.19289949571984566
2023-04-06,1.9502933335028199,0.34202014332566893,0.9823625664581946,0.5756768954235403
2023-04-07,3.0101731711225943,0.4067366430757997,0.017631775985864306,0.6039144291461425
2023-04-08,3.0895714268264904,0.46947156278589036,-0.3498627539962927,0.18642799456934633
2023-04-09,2.9716005190577777,0.5299192642332047,0.10698995536711098,0.20996263658082848
2023-04-10,2.7748194659027337,0.5877852522924736,-0.056164024845414814,0.24064307822789852
2023-04-11,2.0243654365436696,0.6427876096865393,-0.1104847997666113,0.031109897793144548
2023-04-12,2.285966989572112,0.6946583704589973,0.3070833500217126,0.11926961070316033
2023-04-13,2.0242132463215627,0.7431448254773937,0.37875385502365255,0.1051718466495864
2023-04-14,1.4423346515407969,0.7880107536067215,-0.26525057380526373,0.15544048697917429
2023-04-15,1.3751805258025112,0.8290375725550418,-0.28790912032234,0.3050630225226438
2023-04-16,1.252025428407271,0.8660254037844388,-0.137525848575822,0.36184294650730403
2023-04-17,1.587269568969746,0.8987940462991668,-1.1509605823677924,0.6281000985628153
2023-04-18,0.3438156202643229,0.9271838545667872,-0.757595531099276,0.12132919185224181
2023-04-19,0.03320469077643712,0.9510565162951535,0.6834371337222622,0.5208644796953168
2023-04-20,-0.43351260883786774,0.9702957262759963,0.8224838567506418,0.28420223115489823
2023-04-21,-1.5914364152183995,0.984807753012208,-0.12451801977818916,0.32010725806951346
2023-04-22,-0.805369970314915,0.9945218953682733,0.2882784815278832,0.46796389843332076
2023-04-23,-0.8389286857660335,0.9993908270190958,0.15562507727176805,0.1114555956875403
2023-04-24,0.37257726550609616,0.9993908270190958,1.5394404042276189,0.41548194923681014
2023-04-25,-0.8582935149808688,0.9945218953682734,0.5597874557172884,0.3752904416426112
2023-04-26,-0.4312771364020706,0.9848077530122081,-0.06395879574038327,0.4434902528016298
2023-04-27,-0.3436455358074082,0.9702957262759964,-0.4777702203002129,0.4058337287815636
2023-04-28,-0.5899095233947139,0.9510565162951536,-0.8032231601287863,0.8420600279821788
2023-04-29,0.9379381211059102,0.9271838545667878,0.10173181793361155,0.2264520031497368
2023-04-30,1.1501431347078641,0.898794046299167,-0.3781753726421517,0.25080060899963647
2023-05-01,1.5955159735215143,0.8660254037844392,-0.7111268547988371,0.2353718947150471
2023-05-02,1.1711296542381495,0.8290375725550416,-0.32328644212126334,0.25190457616794903
2023-05-03,2.734870441619646,0.7880107536067223,-0.5407740018071976,0.23852257453869644
2023-05-04,1.704644973188804,0.743144825477394,0.8435708175362824,0.6068033062215104
2023-05-05,3.019718197854919,0.6946583704589977,0.44081987847472526,0.656100849597971
2023-05-06,4.077278620473864,0.6427876096865404,-0.003986320658308688,0.26085074125010477
2023-05-07,2.6668448700249625,0.5877852522924734,0.7399720694450131,0.21152888537915426
2023-05-08,2.975894925935161,0.5299192642332045,0.03868415382380915,0.47528311127728085
2023-05-09,3.318869473280368,0.4694715627858909,-0.43064210066413183,0.27355539114380567
2023-05-10,2.940375205532208,0.40673664307580104,0.7615620386348286,0.5135863635511022
2023-05-11,2.256719092035815,0.3420201433256687,0.26945502184232933,0.43058460417025995
2023-05-12,2.8305711383578003,0.2756373558169982,-0.5186230771632282,0.08985117700055362
2023-05-13,1.9644186477218955,0.20791169081775912,-0.0951693390418041,0.7055010402660123
2023-05-14,2.3802695014691913,0.139173100960066,-0.4378091266923787,0.7581755346191044
2023-05-15,1.2961112645186215,0.06975647374412665,-0.6913998654821681,0.2794422619031228
2023-05-16,2.1249672025087722,3.6739403974420594e-16,0.4630887737658207,0.32745968801280323
2023-05-17,0.5525499721963627,-0.06975647374412591,0.9547083202350652,0.46517307814498104
2023-05-18,0.39549595574555957,-0.13917310096006527,-0.6992837869095706,0.47789135799740506
2023-05-19,0.6111881040998906,-0.2079116908177584,0.28148461834528543,0.5457088545345661
2023-05-20,-0.711721809171766,-0.2756373558169992,-0.3253212845609136,0.81904090775327
2023-05-21,-0.21832084026681015,-0.342020143325668,-0.2435626918823481,0.38461055450119014
2023-05-22,0.16145834455090757,-0.40673664307579876,-0.2961969621194346,0.26334055109230925
2023-05-23,-1.3727854080171604,-0.46947156278589025,-0.431995384839908,0.15013615439709455
2023-05-24,-0.4667268614703943,-0.5299192642332053,0.024260813972413496,0.28281399201161617
2023-05-25,-0.3321716354660963,-0.5877852522924728,-0.4154750582055189,0.4253746054252406
2023-05-26,0.10886062831977422,-0.6427876096865384,0.1352284128899194,0.7939115727035575
2023-05-27,-0.6447650063938326,-0.6946583704589971,-0.025119054724568476,0.3344777401927657
2023-05-28,-0.36579881112708645,-0.7431448254773948,-0.11947402343320487,0.4857575903277797
2023-05-29,0.9274974966568483,-0.7880107536067219,-0.45378183102079894,0.44071542078544956
2023-05-30,1.2226689549810696,-0.8290375725550413,-0.28838566528416637,0.6846786546896169
2023-05-31,1.625246425172936,-0.8660254037844387,0.377695612912878,0.9553864851747244
2023-06-01,2.0990474863839994,-0.8987940462991667,0.2504585938121904,0.3468262454159358
2023-06-02,1.9934609253623505,-0.9271838545667869,-0.4887776223992755,0.3581121114963555
2023-06-03,2.821697353165452,-0.9510565162951534,0.049666152714612936,0.6678321754138143
2023-06-04,3.1728258876041244,-0.9702957262759966,0.3756935616858945,0.5983782979252623
2023-06-05,2.924875098555691,-0.984807753012208,-0.8347026405606859,0.8343414651472068
2023-06-06,4.395000288162684,-0.9945218953682732,0.2716800961899675,0.5847856370651927
2023-06-07,3.79596025119244,-0.9993908270190957,-0.33131187947292334,0.3991415818425881
2023-06-08,2.973392042135222,-0.9993908270190958,0.28529933429657967,0.5921309661384618
2023-06-09,3.8203898369072204,-0.9945218953682733,-0.38162957827125843,0.6987407161165815
2023-06-10,2.8447099724552203,-0.9848077530122081,-0.9024410503322595,0.6440964362394729
2023-06-11,3.4898319528260178,-0.9702957262759968,-0.8137712189415813,0.5844548062214596
2023-06-12,3.3748682940886505,-0.9510565162951538,0.024042473330690997,0.6993349379178307
2023-06-13,2.0331321269757456,-0.9271838545667879,0.12986125086074093,0.7228591180891346
2023-06-14,2.5375114462576915,-0.8987940462991679,-0.4521583125522043,0.7684317982075055
2023-06-15,1.856390463468259,-0.8660254037844392,0.31929622938868696,0.6247419775179286
2023-06-16,1.65520669836172,-0.8290375725550417,-0.8307600311344799,0.46457638393662914
2023-06-17,1.8049232051753648,-0.7880107536067213,-0.033039899323658285,0.5303427372866646
2023-06-18,0.38173543741362065,-0.7431448254773941,-0.6055080998812282,0.7453017933016713
2023-06-19,-0.1731577331335331,-0.6946583704589978,-0.3259180539010796,0.3436128658025528
2023-06-20,-0.47680802238164,-0.6427876096865391,0.023699335658207008,0.5837346617745802
2023-06-21,-0.6000181750730234,-0.5877852522924735,-0.4302066826419762,0.4343322375345279
2023-06-22,-0.307594645443598,-0.529919264233206,-0.19227777211491268,0.5217489645869635
2023-06-23,-0.08846780332822551,-0.46947156278589103,0.5031464046072203,0.7746903725214598
2023-06-24,-0.023767632925298432,-0.40673664307580115,-0.2884459347615744,0.5602198136039807
2023-06-25,0.43154081694912716,-0.3420201433256705,0.4178460560325709,0.5342873096312298
2023-06-26,0.2802112949841568,-0.27563735581700005,-0.564853427328809,0.2560287718040162
2023-06-27,1.3211965339937155,-0.20791169081775923,0.2649020889576414,0.6802507132054442
2023-06-28,0.8341982972294275,-0.13917310096006436,0.7207843103289502,0.6630968362282151
2023-06-29,2.7342612016592858,-0.069756473744125,-1.2358222500636447,0.9696509446610921
2023-06-30,2.1128336738825,-4.898587196589413e-16,-0.3984476277352384,0.4784443530093999
2023-07-01,1.7972446034273766,0.06975647374412403,0.28853606359027,0.5868300655327878
2023-07-02,2.0980270371210463,0.13917310096006516,-0.10152269302149634,0.5958767367421511
2023-07-03,3.2468067122065305,0.20791169081775826,0.18557293668565442,0.8644906559526949
2023-07-04,3.214558258291858,0.2756373558169974,-0.3019925933579103,0.5329408935226096
2023-07-05,3.9390510546149207,0.3420201433256679,0.04329489373644996,0.6108043051540679
2023-07-06,3.998731844877079,0.40673664307579865,-0.07783861769603974,0.6795793019433078
2023-07-07,3.82262933440811,0.46947156278589175,0.5838910308299037,0.5983218246312717
2023-07-08,3.4456469317023446,0.5299192642332052,0.12721042165060656,0.4747132770898944
2023-07-09,3.034689420247374,0.5877852522924727,0.1688013310376011,0.6058179985796616
2023-07-10,3.408793331535364,0.6427876096865397,-0.2059384830612337,0.7847263499719545
2023-07-11,3.8244890481165283,0.694658370458997,-0.24380311203624677,0.367696940117788
2023-07-12,3.2026173766500508,0.7431448254773935,-0.21627909390981045,0.6025939348293752
2023-07-13,2.1206038967956067,0.7880107536067219,0.19722607118914842,0.4389758370121653
2023-07-14,2.442413844561122,0.8290375725550412,-0.21049224041013148,0.8210093257849684
2023-07-15,2.1426586898644286,0.8660254037844378,0.14488742844820643,0.280362619043245
2023-07-16,1.1022479002639227,0.8987940462991667,1.0377003993227192,0.4762156305456823
2023-07-17,1.2333892668211688,0.9271838545667869,0.4355623517158462,0.6664423750129042
2023-07-18,0.8335338546380563,0.951056516295154,-0.16301176608392057,0.907104805846868
2023-07-19,-0.06777479987009938,0.9702957262759966,0.6006069610819724,0.5838499477854024
2023-07-20,0.44684287260526356,0.984807753012208,-0.2040376865107757,0.4889600946613603
2023-07-21,0.38827923059380903,0.9945218953682734,-1.019062267588927,0.9792314138881181
2023-07-22,0.5724818308510926,0.9993908270190958,-0.504043155458702,0.3163972199167512
2023-07-23,0.5678572352809045,0.9993908270190958,-0.9353959605129278,0.16923880867598368
2023-07-24,-0.5509477165688537,0.9945218953682735,-0.17575674202065433,0.7000028900106665
2023-07-25,-0.15096332752643943,0.9848077530122082,0.00920918959477585,0.5145891551294777
2023-07-26,0.831227982649533,0.9702957262759968,0.8382186561376413,0.4137534365738573
2023-07-27,1.1513224708711496,0.9510565162951543,0.16346368688208132,0.7626712894598706
2023-07-28,1.5240505570014289,0.9271838545667872,-0.10955026440443212,0.6727601427542398
2023-07-29,3.60054236369185,0.8987940462991671,0.4147027905917446,0.5141842738526542
2023-07-30,2.38544525534658,0.8660254037844384,-1.1055676545039426,0.3739391202658211
2023-07-31,3.093606201725817,0.8290375725550417,0.11780727905428297,0.8074914656560288
2023-08-01,3.4104741678982027,0.7880107536067226,0.3854325969434834,0.7660402355917322
2023-08-02,3.631266130237848,0.7431448254773942,-0.7392931228899208,0.6191648272441234
2023-08-03,3.4686550286346103,0.6946583704589978,0.5718770216034645,1.011327399209533
2023-08-04,4.261535417815508,0.6427876096865405,0.16924820374720706,0.4309830467347694
2023-08-05,3.6757004253215197,0.5877852522924736,-0.20764395695040064,0.34289496581505224
2023-08-06,4.040634487366541,0.5299192642332061,0.3163909330531424,0.512618386023751
2023-08-07,3.926362016821997,0.4694715627858927,1.135346428902198,0.6448827967289005
2023-08-08,4.133050102283467,0.40673664307579965,0.09093312752924758,0.7056678898645383
2023-08-09,5.089380090905628,0.34202014332566893,0.12411029315016804,0.611752788428734
2023-08-10,2.762657054658918,0.27563735581699844,-0.22968044977012206,0.7334110793028593
2023-08-11,3.738700599772206,0.20791169081775934,-0.4249221847323959,0.4156921151619112
2023-08-12,2.237115350556776,0.13917310096006624,0.4151679082721228,0.9577529208146518
2023-08-13,2.419857448740801,0.06975647374412512,-0.4280419129544336,0.6555697643214863
2023-08-14,2.794475298483694,6.123233995736766e-16,0.035783118609696234,0.8984591663176256
2023-08-15,1.8763166279122212,-0.0697564737441239,-0.23882872338255834,0.7465450692755409
2023-08-16,0.917654324883752,-0.13917310096006327,0.23948991287319601,0.7723506438307567
2023-08-17,0.746777640785073,-0.20791169081775815,0.16683105264347423,0.7979534560464407
2023-08-18,1.14350922351256,-0.2756373558169973,0.5187699721289497,0.7765417120034629
2023-08-19,0.20276587657255407,-0.34202014332566777,-0.25500819942737357,0.8185445519735088
2023-08-20,0.5161162622006793,-0.4067366430758018,-0.13493746764668563,0.9588305060264862
2023-08-21,0.35374212921535947,-0.46947156278589164,-0.4893818578911537,0.735304233940294
2023-08-22,0.015156035460544393,-0.5299192642332051,-0.22214663003805568,0.8408007515177024
2023-08-23,1.5098590120723543,-0.5877852522924726,0.18865024652242599,0.6840528611425546
2023-08-24,0.9349087035901276,-0.6427876096865383,0.37849430832267594,0.9930234430898945
2023-08-25,-0.13886094428359153,-0.6946583704589957,-0.4610826620888127,0.572721539588146
2023-08-26,1.2876566527997588,-0.7431448254773946,0.4348029600528301,1.071188086582163
2023-08-27,1.2356334814641976,-0.7880107536067218,0.6778189294024755,0.7059684098711313
2023-08-28,2.400393285762587,-0.8290375725550411,0.20671745161185043,0.43084497957639034
2023-08-29,2.0037396307836315,-0.8660254037844377,0.938397906279033,0.7456208829821578
2023-08-30,2.7684551609020676,-0.8987940462991674,-0.3868945995517865,0.5867896685050238
2023-08-31,3.4859669256418298,-0.9271838545667874,-0.6223273516557085,0.8941287097977448
2023-09-01,4.03844810167001,-0.9510565162951534,-0.8893601244521393,0.5984752041395217
2023-09-02,3.3261414474268944,-0.9702957262759961,0.7480221557445915,0.6427633133570441
2023-09-03,4.0148001896484,-0.9848077530122077,0.3271828281770289,0.35709185381089376
2023-09-04,4.124640377009828,-0.9945218953682734,-0.027792335455227534,0.6475387361501846
2023-09-05,4.1323791744496905,-0.9993908270190958,0.13998431315991014,0.2562241346742086
2023-09-06,5.3517709108770966,-0.9993908270190958,-0.5627445236491883,0.42721943530285533
2023-09-07,4.594603888070789,-0.9945218953682735,1.2228759898084132,0.8990829312288595
2023-09-08,3.6016088304013594,-0.9848077530122086,0.06461059098761375,0.9071600317301665
2023-09-09,4.4552206244821715,-0.9702957262759965,0.054697397302446465,0.838091512356993
2023-09-10,4.756648603091266,-0.9510565162951538,0.36288331194934614,0.5626047713741574
2023-09-11,3.859705916427176,-0.927183854566788,0.2405046158683566,0.749457728771604
2023-09-12,2.196138398658511,-0.8987940462991665,0.11194201213956569,0.7612794921818863
2023-09-13,2.3078829635668714,-0.8660254037844384,-0.39523722772265596,0.5333270621614915
2023-09-14,2.7776321929578014,-0.8290375725550418,0.23573417856799786,1.06867966035343
2023-09-15,1.4026919810390148,-0.7880107536067226,0.9410122482375168,0.9464724581151343
2023-09-16,1.6263392094881715,-0.7431448254773955,0.6727100230774888,0.7298071652340672
2023-09-17,1.491027375759881,-0.6946583704589993,0.7965933133196986,0.7823771677989061
2023-09-18,0.4044839566420881,-0.6427876096865393,-0.25560783821559263,0.8216765615895105
2023-09-19,0.6781242893787961,-0.5877852522924737,-0.49480241012929044,0.37465302631514175
2023-09-20,-0.9896774607710834,-0.5299192642332032,-0.06289346004982407,0.7365645234958806
2023-09-21,0.12876238859630906,-0.4694715627858897,0.027862456144347302,0.6526031504004401
2023-09-22,0.6116028917131116,-0.40673664307579976,0.5470957592354743,0.5916759980210169
2023-09-23,0.29405760144869686,-0.34202014332566905,-0.8462323148574097,0.7387799414228089
2023-09-24,1.9899160010110295,-0.2756373558170003,0.7647751597303069,1.1575373053699045
2023-09-25,0.779358806434728,-0.2079116908177612,-0.07900394928949471,0.9291685722534019
2023-09-26,1.6465044704998995,-0.13917310096006813,-0.21344053497371002,0.6897642020434407
2023-09-27,2.33954690700752,-0.06975647374412525,-0.5060521876300839,0.9215165562712316
2023-09-28,3.4206366445330536,-7.347880794884119e-16,-0.8274283359328849,1.0898710873172006
2023-09-29,2.407892306045783,0.06975647374412378,0.4115852919809573,0.9979267365825537
2023-09-30,4.115055162229081,0.13917310096006666,0.036658983594201944,0.8279260739840348
2023-10-01,3.910687035094742,0.20791169081775976,-0.6449804498705269,0.6896126444588851
2023-10-02,3.735535325430816,0.27563735581699883,-0.647539386031808,0.9616446627227181
2023-10-03,4.71310254470051,0.34202014332566766,-0.1678923496450641,0.9036970770843499
2023-10-04,4.761642880377041,0.40673664307579843,0.8345107626446965,1.0070386440055465
2023-10-05,4.458935352157149,0.4694715627858915,-0.1297956756818024,0.9580343603363939
2023-10-06,4.803944833231556,0.529919264233205,-0.7515714765590531,1.043910543063867
2023-10-07,4.499456234159431,0.5877852522924725,-0.12287153204297203,0.7299529576878864
2023-10-08,4.588809480194506,0.6427876096865381,-0.1363617848738351,1.1034788131268654
2023-10-09,4.627354988215316,0.6946583704589956,-1.3484433214707858,0.8825199209384799
2023-10-10,4.788578912657625,0.7431448254773921,-0.027147433258906103,1.2610521745250531
2023-10-11,3.0245655367381783,0.7880107536067217,-0.11546726510433898,0.7111624363820864
2023-10-12,4.322340068963651,0.8290375725550411,0.3481031824067092,1.19919276063305
2023-10-13,1.8739561002387464,0.8660254037844395,0.9244780474726726,0.8945821566925295
2023-10-14,2.368284070846685,0.8987940462991674,0.5632825147738787,0.7277163992771103
2023-10-15,2.350685317090694,0.9271838545667874,-0.13444434527741525,0.7642228331891356
2023-10-16,1.8449254292825739,0.9510565162951533,-0.5532629543708351,0.7999305383611359
2023-10-17,1.0923605891349162,0.9702957262759961,1.2866799016249302,0.9518331892803833
2023-10-18,1.0638880672524922,0.9848077530122077,0.02960921700724413,0.9745670976070999
2023-10-19,0.7613865000802801,0.994521895368273,0.0069646459564731015,0.7582599992122842
2023-10-20,0.6362738307913484,0.9993908270190958,-0.012062543555001639,0.8711290815478034
2023-10-21,1.3657572577739652,0.9993908270190958,0.09904238038392767,1.3074540717223728
2023-10-22,1.216394710392215,0.9945218953682732,-0.07218020596197137,1.2275086340201424
2023-10-23,0.8714943948007945,0.9848077530122079,-0.28683100344011814,0.9722647339348064
2023-10-24,1.9235102867618368,0.9702957262759965,-0.27342947062019607,0.8956006956336401
2023-10-25,1.9480792558533604,0.9510565162951539,-0.016376635107999193,0.9150062653436523
2023-10-26,2.572957773267871,0.927183854566788,-0.2717123855668825,1.0167035945460834
2023-10-27,2.8889910393262803,0.898794046299168,-0.3564228913385822,0.6924414869603189
2023-10-28,2.585502494538959,0.8660254037844385,0.05321511384594842,0.8485246925153309
2023-10-29,3.1457328615370317,0.829037572555042,-0.1274886087104276,0.569283185224482
2023-10-30,4.207120088713219,0.7880107536067227,0.7519964942913442,0.9858446245210558
2023-10-31,4.51075563730167,0.7431448254773956,-1.325484904196506,1.0384391879405483
2023-11-01,4.515838853972708,0.6946583704589993,0.5457534259612309,0.8153627075401251
2023-11-02,4.840714499223272,0.6427876096865394,0.6230425962488145,1.2297973526580066
2023-11-03,5.600945480484522,0.5877852522924738,-1.0366951162040747,0.6728468673995317
2023-11-04,4.7632580963186335,0.5299192642332063,-0.17134379704017438,0.628125023958036
2023-11-05,5.342592481321567,0.46947156278588975,-0.18572043299789573,0.9688903637119943
2023-11-06,4.891016706373364,0.4067366430757999,-0.7037558473589106,1.1364196605224308
2023-11-07,4.723210205955271,0.34202014332566916,-0.38890834379543765,1.2667855382915736
2023-11-08,5.145678076948388,0.2756373558170004,-0.5552879227329144,0.841223147426212
2023-11-09,4.7082786790789655,0.2079116908177613,0.8761352217118114,1.151736166686259
2023-11-10,4.350228104151922,0.13917310096006824,0.4678391965737306,0.9312983060998585
2023-11-11,4.208562785212684,0.06975647374412891,0.6357775474970794,0.907474540011836
2023-11-12,3.160501920816378,8.572527594031472e-16,0.36083603202161746,1.1217319874973344
2023-11-13,3.085153104011959,-0.06975647374412365,-0.5645258856086145,1.0784645756826838
2023-11-14,2.2013933355516655,-0.13917310096006655,-0.26226013313988683,0.6357215686031501
2023-11-15,2.1665126716592678,-0.20791169081775965,0.24468728061395903,1.249308069945179
